e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w,speed
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.002,-0.015,0.001,0.004,-0.003,0.0029999999999999,0.005,0.0009999999999998,0.0,-0.001,0.001,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0069999999999999,-0.001,-0.01,0.006,0.002,-0.003,0.001,0.0069999999999999,0.0,0.0,0.0,-0.001,-0.002,0.0,slow
0.001,0.002,0.0,-0.001,0.0,0.001,0.0,0.002,0.003,0.004,-0.002,-0.005,0.005,0.0029999999999999,0.0069999999999999,0.0020000000000002,0.001,-0.001,-0.001,-0.008,0.0,slow
0.002,-0.001,0.0,-0.011,0.004,-0.005,-0.023,0.0,0.002,0.001,0.001,-0.001,0.001,0.003,0.0049999999999999,0.0,-0.003,0.003,0.0029999999999999,-0.0049999999999999,-0.001,slow
0.003,0.002,0.0069999999999999,-0.0029999999999999,-0.0049999999999998,0.004,0.009,-0.002,-0.004,-0.008,-0.001,0.0,0.001,0.0,0.002,0.0010000000000003,-0.003,0.001,0.001,0.0,0.0,slow
0.0,0.002,0.0129999999999999,0.0029999999999999,-0.009,0.008,-0.002,-0.0029999999999999,-0.006,-0.0109999999999999,0.0,0.0,0.0,0.0,0.0,0.0009999999999998,0.0,-0.002,0.0,-0.001,0.001,slow
-0.001,0.001,0.014,0.0029999999999999,-0.003,0.003,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,-0.001,0.0,0.002,-0.001,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
-0.002,-0.004,-0.0119999999999999,-0.004,0.0049999999999998,-0.004,0.0029999999999999,-0.002,-0.003,-0.007,0.0,0.0,-0.001,0.001,-0.003,0.0,0.001,0.0,0.001,0.0,0.0,slow
-0.002,-0.002,-0.0159999999999999,0.008,0.002,-0.002,0.002,-0.001,-0.003,-0.005,0.001,-0.001,0.0,0.0,-0.0039999999999999,0.0,0.001,0.0,0.0009999999999999,0.0,0.0,slow
0.0,-0.002,-0.011,-0.001,-0.001,0.001,-0.0059999999999999,-0.001,-0.001,-0.0019999999999999,0.001,0.0,0.0,0.0,-0.006,0.0,0.001,0.0,0.0009999999999999,0.002,0.0,slow
0.0,-0.001,0.0,0.0099999999999999,0.001,-0.001,-0.004,-0.001,-0.002,-0.0029999999999999,-0.002,0.001,0.0,-0.002,-0.008,0.0,0.0,0.002,0.0,0.002,-0.001,slow
-0.001,-0.001,0.0,-0.0009999999999999,0.002,-0.003,-0.002,0.0,-0.001,-0.001,0.0,0.002,-0.001,-0.001,-0.006,-0.0009999999999998,-0.002,0.003,-0.002,0.003,0.0,slow
0.0,0.0,0.0009999999999999,0.0,0.0,0.0,0.0,0.001,0.0,0.0029999999999999,-0.004,0.027,-0.0149999999999999,0.01,-0.0049999999999999,0.0,-0.002,0.001,-0.0019999999999999,0.004,0.0,slow
0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0119999999999999,0.003,0.016,-0.0119999999999999,-0.012,0.01,-0.0059999999999999,-0.002,0.0,-0.002,-0.001,-0.002,0.001,0.0,slow
0.0,0.0,0.0,0.0,-0.001,0.0,-0.001,0.002,0.006,0.019,0.0029999999999999,-0.011,0.009,-0.0039999999999999,0.0,-0.0009999999999998,-0.001,0.003,-0.003,0.001,0.0,slow
0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.002,-0.002,0.007,-0.006,0.003,-0.002,-0.003,0.002,0.0,0.001,-0.002,-0.004,0.0,0.0,slow
0.0,0.0,0.0,-0.001,0.001,-0.001,-0.001,-0.002,-0.006,-0.002,0.001,0.015,-0.0139999999999999,0.0179999999999999,0.003,0.0,0.001,-0.001,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.001,-0.001,0.0,-0.003,-0.003,-0.015,0.001,0.003,-0.004,0.0,0.004,-0.0009999999999998,0.001,0.0,0.0,0.002,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013,0.0,-0.008,0.012,0.008,-0.01,-0.001,0.006,0.0,0.0,-0.001,0.0,-0.002,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139999999999999,0.0009999999999998,-0.002,0.003,0.0069999999999999,-0.0069999999999999,0.001,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0049999999999999,0.001,0.017,-0.011,0.003,0.0,0.0039999999999999,-0.001,-0.001,-0.001,0.001,0.002,-0.002,0.002,0.003,0.0,-0.0049999999999999,0.002,0.0,-0.005,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.001,0.004,0.025,0.007,-0.014,0.0149999999999999,0.0059999999999999,0.0,-0.001,-0.002,0.0,0.0,0.0,0.0,-0.001,0.0,0.003,-0.004,0.003,-0.002,0.001,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
-0.003,-0.001,-0.013,0.001,0.0089999999999998,-0.007,0.0089999999999999,0.001,-0.001,0.0,0.001,0.0,0.0,0.001,-0.003,0.0,0.002,0.001,0.0019999999999999,0.0,0.0,slow
-0.002,-0.002,-0.015,0.004,0.002,-0.001,-0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.0039999999999999,0.0,0.002,-0.002,0.001,0.0,0.001,slow
-0.002,0.001,-0.011,0.008,0.002,-0.001,0.0099999999999999,0.0,0.0,0.0,0.001,-0.002,0.001,-0.001,-0.005,0.0,0.001,0.0,0.001,0.001,0.0,slow
-0.001,0.0,0.002,0.001,-0.008,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.0069999999999999,0.0,0.001,0.0,0.0009999999999999,0.0019999999999999,0.0,slow
0.0,-0.001,0.001,0.001,-0.007,0.006,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,-0.008,0.0,0.0,0.001,-0.001,0.004,0.0,slow
-0.001,0.0,0.0,0.0,0.0,0.0,-0.0009999999999999,0.0039999999999999,0.0,0.001,-0.0029999999999999,0.003,-0.002,0.001,-0.006,-0.0010000000000003,-0.002,0.004,-0.003,0.004,-0.001,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,-0.001,0.0,0.0,0.0,0.0,-0.001,0.0099999999999999,0.009,0.036,-0.0089999999999999,-0.021,0.02,-0.0109999999999999,0.001,-0.0009999999999998,0.0,-0.004,-0.005,0.004,-0.001,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.001,-0.002,0.001,0.0,0.0079999999999999,0.004,0.003,0.365,1.383,1.394,-0.0339999999999999,0.007,0.0,0.002,0.001,-0.001,-0.003,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,-0.001,0.0,0.0,-0.001,-0.001,-0.005,-0.02,-0.001,-0.004,0.004,0.002,0.0049999999999999,0.0,0.001,0.0,-0.002,-0.002,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.003,-0.0179999999999999,-0.001,0.001,-0.001,0.0,0.0069999999999999,0.0,0.0,0.001,0.0,-0.002,0.0,slow
0.0,0.0,0.0,0.0,-0.002,0.002,0.0,-0.001,-0.001,-0.006,-0.0069999999999999,0.002,-0.001,-0.005,0.007,0.0,-0.001,0.002,0.0,-0.002,0.0,slow
0.0,0.001,0.0,-0.002,0.0,0.0,-0.0019999999999999,-0.001,-0.001,0.0,0.009,-0.001,-0.002,-0.002,0.006,0.0010000000000003,-0.002,-0.001,0.002,-0.0049999999999999,0.0,slow
-0.001,0.0,0.0009999999999999,-0.001,0.005,-0.003,0.003,0.0,-0.001,0.0,-0.001,0.002,-0.002,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0019999999999997,-0.004,-0.001,0.0039999999999999,-0.004,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
-0.001,-0.002,-0.014,-0.009,0.003,-0.004,-0.0119999999999999,0.0,0.0,0.001,0.0,0.002,-0.002,0.0,-0.005,0.0,0.002,0.0,0.0019999999999999,0.0,0.0,slow
0.004,-0.001,-0.005,-0.008,-0.019,0.017,0.007,0.0,0.0,0.0,0.0,-0.001,0.001,0.0,-0.0069999999999999,0.0,0.002,-0.001,0.0009999999999999,0.0029999999999999,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.001,-0.001,0.001,0.0,0.001,0.0109999999999999,0.013,0.002,-0.004,0.003,-0.0029999999999999,0.0,-0.001,0.001,-0.0019999999999999,0.002,-0.001,slow
0.001,0.0,0.0,-0.001,0.001,0.0,-0.001,0.008,0.004,0.017,-0.005,-0.01,0.009,-0.002,-0.001,0.0,0.0,-0.001,-0.001,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.005,0.002,0.0159999999999999,-0.007,-0.006,0.008,-0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.005,0.0119999999999999,-0.001,0.062,0.0089999999999998,-0.0219999999999999,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.001,0.0,0.001,-0.006,-0.009,-0.0349999999999999,0.008,0.009,-0.009,0.008,0.009,0.0009999999999998,0.0,-0.003,-0.003,-0.0009999999999999,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.001,0.0,0.0,-0.0009999999999999,-0.001,0.0,0.0,-0.005,-0.001,-0.015,0.0169999999999999,-0.024,0.018,0.015,0.014,0.0009999999999998,-0.004,0.002,0.002,-0.0049999999999999,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.002,0.006,-0.003,0.028,-0.0209999999999999,-0.007,0.0,-0.001,-0.003,-0.001,0.002,-0.002,-0.001,0.003,0.0009999999999998,-0.003,-0.001,0.0,0.0,0.0,slow
0.001,0.001,0.017,0.0099999999999999,-0.012,0.008,-0.001,0.0,-0.001,-0.001,0.0,0.0,0.0,0.001,0.002,0.0009999999999998,-0.001,-0.003,0.0019999999999999,-0.002,0.0,slow
0.0,0.003,0.016,0.008,-0.009,0.0089999999999998,-0.001,-0.001,-0.001,-0.002,0.0,0.001,-0.001,0.0,0.0,0.0,0.001,-0.002,0.001,0.0,0.0,slow
0.0,-0.0009999999999998,-0.003,-0.003,0.006,-0.006,0.0019999999999999,0.0,-0.001,0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.002,-0.001,0.0009999999999999,-0.001,0.0,slow
0.001,0.006,-0.02,-0.038,-0.0269999999999999,0.023,-0.0239999999999999,0.0,-0.001,-0.0019999999999999,0.0,0.001,-0.001,0.0,-0.002,-0.0010000000000003,0.002,0.0,0.001,-0.001,0.0,slow
-0.007,-0.006,-0.0309999999999999,0.012,0.023,-0.025,-0.011,-0.002,-0.003,-0.0039999999999999,-0.001,-0.001,0.0,-0.001,-0.0069999999999999,0.0,0.005,0.001,0.0,0.0,0.0,slow
-0.001,-0.004,-0.031,0.002,0.0,-0.001,-0.0089999999999999,0.0,0.001,0.0009999999999999,-0.001,0.001,-0.001,0.0,-0.0099999999999999,-0.0010000000000003,0.002,0.002,0.002,0.001,-0.001,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.001,0.002,0.005,0.021,-0.017,0.001,0.0,0.0,0.002,0.0,0.006,-0.004,0.002,-0.0129999999999999,-0.0009999999999998,-0.002,-0.001,-0.001,0.0069999999999999,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.001,0.009,-0.009,0.0,0.002,-0.005,0.001,0.0,0.001,-0.001,-0.002,0.001,0.0,slow
0.0,0.0,0.0,0.001,-0.002,0.002,0.004,-0.001,-0.01,-0.006,0.363,1.354,1.382,-0.199,0.0029999999999999,0.0,0.001,0.0,-0.001,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,-0.004,-0.0169999999999999,0.002,0.003,-0.003,-0.005,0.004,0.0,0.001,0.001,0.0,-0.001,0.0,slow
0.0,0.0,0.0,0.0,-0.001,0.001,0.0,0.0,-0.002,-0.017,-0.003,0.004,-0.002,0.0059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
-0.001,0.0,0.0,0.0,0.001,0.0,0.001,-0.003,0.0,-0.018,0.002,0.013,-0.01,0.0059999999999999,0.015,-0.0009999999999998,0.001,0.0059999999999999,0.003,-0.0069999999999999,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.001,0.003,0.0089999999999999,-0.015,0.0539999999999999,-0.0379999999999999,0.002,-0.001,-0.001,0.0,0.003,-0.013,0.01,0.0,0.005,0.0010000000000003,-0.006,0.003,0.002,0.003,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
-0.001,0.006,0.038,0.017,-0.0229999999999999,0.022,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0009999999999998,0.001,-0.001,0.001,0.001,0.001,slow
0.0,-0.002,0.007,0.009,0.008,-0.004,0.017,0.001,0.001,0.001,0.0,0.001,-0.001,0.001,-0.001,0.0,0.001,0.0,0.0,0.0,0.0,slow
-0.001,-0.008,-0.0129999999999999,-0.009,0.0069999999999998,-0.009,-0.008,0.0,0.0,0.001,0.0,0.001,0.0,0.0,-0.003,0.0,0.001,-0.001,0.001,0.0,0.0,slow
-0.003,-0.004,-0.02,0.004,0.006,-0.008,-0.006,-0.001,0.0,0.001,0.0,-0.001,0.0,-0.001,-0.0039999999999999,0.0,0.001,-0.001,0.0,0.0,0.0,slow
-0.001,-0.001,-0.0169999999999999,-0.01,-0.006,0.004,-0.0109999999999999,0.0,0.0,-0.001,0.0,-0.001,0.001,-0.001,-0.0049999999999999,-0.0010000000000003,0.001,0.0,0.001,0.0,0.0,slow
0.005,0.0,0.0,-0.023,0.013,-0.012,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.0069999999999999,-0.0009999999999998,0.0,0.001,0.0,0.001,0.0,slow
0.0,-0.002,-0.001,0.0,0.001,-0.001,0.001,0.0,-0.001,0.0,-0.003,0.003,-0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.001,0.0,-0.001,-0.0039999999999999,0.004,0.0069999999999999,0.034,0.001,-0.005,0.0189999999999999,-0.006,-0.0009999999999998,-0.001,0.003,-0.002,0.004,0.0,slow
0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.002,0.004,0.03,0.002,-0.02,0.014,-0.0059999999999999,-0.003,0.0009999999999998,-0.002,-0.003,-0.0029999999999999,0.0059999999999999,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.001,-0.001,-0.001,0.001,-0.001,-0.001,0.0,-0.0169999999999999,-0.0169999999999999,-0.009,0.009,-0.021,0.0049999999999999,0.0,0.0,-0.001,0.0,-0.002,0.0,slow
0.0,0.0,0.0,0.001,0.001,0.0,0.0,-0.001,0.001,-0.006,-0.004,0.013,-0.01,0.011,0.007,0.0,0.0,0.001,0.0,-0.003,0.0,slow
0.0,0.0,0.0,0.002,-0.002,0.002,0.002,0.003,0.002,0.004,-0.0159999999999999,-0.007,0.009,-0.002,0.0069999999999999,0.0009999999999998,-0.001,0.005,0.002,-0.004,0.0,slow
0.0,0.0,0.002,-0.003,0.01,-0.009,-0.0029999999999999,-0.001,0.0,0.0,0.0009999999999999,-0.004,0.003,-0.001,0.005,-0.0010000000000003,-0.002,0.003,0.003,-0.004,0.0,slow
0.001,0.004,0.015,0.0049999999999999,-0.012,0.01,0.004,0.0,0.0,0.0,-0.001,0.001,0.0,0.0,0.002,0.0009999999999998,-0.001,-0.003,0.0019999999999999,-0.0029999999999999,0.001,slow
-0.002,0.004,0.017,0.009,-0.006,0.005,-0.006,-0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,-0.001,0.0,slow
0.001,-0.0009999999999998,0.009,0.001,0.004,-0.003,0.0129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009999999999999,0.0,0.001,0.0,0.001,-0.001,0.0,slow
0.002,0.004,-0.0099999999999999,-0.015,-0.009,0.008,-0.002,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,-0.002,0.0,0.0,0.0,0.001,0.0,0.0,slow
-0.002,-0.003,-0.015,0.004,0.0,-0.001,-0.0089999999999999,0.001,-0.001,-0.001,0.0,0.001,-0.001,0.001,-0.004,0.0,0.001,-0.001,0.001,0.0,0.0,slow
0.0,-0.002,-0.0139999999999999,0.001,0.003,-0.003,0.0009999999999999,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.001,-0.001,-0.009,-0.002,-0.003,0.003,0.005,0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.006,0.0,0.0009999999999999,0.0,0.0,0.001,0.0,slow
0.002,0.0,0.001,0.0069999999999999,-0.002,0.001,0.004,0.0,-0.001,0.0,-0.0009999999999999,0.002,-0.002,0.001,-0.007,0.0009999999999998,0.0,0.002,0.0,0.0019999999999999,-0.001,slow
-0.001,-0.001,-0.001,0.001,0.0,0.0,0.0,0.0009999999999999,0.0,0.0,-0.003,0.01,-0.007,-0.0019999999999999,-0.0049999999999999,-0.0009999999999998,-0.0019999999999999,0.003,-0.0029999999999999,0.005,-0.001,slow
0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.002,0.003,0.0139999999999999,0.0019999999999999,0.012,-0.006,0.004,-0.002,0.0,-0.001,-0.002,-0.001,0.0029999999999999,0.001,slow
0.0,0.0,0.0,-0.001,0.0,0.0,-0.001,0.0019999999999999,0.005,0.0219999999999999,-0.0029999999999999,-0.013,0.011,-0.004,0.0,0.0,0.0,-0.001,-0.002,0.0019999999999999,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0089999999999999,0.005,0.024,0.002,-0.004,0.003,-0.0049999999999999,0.002,0.0,0.0,-0.001,-0.001,0.001,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.007,-0.001,0.018,0.01,-0.014,0.031,0.003,-0.0009999999999998,0.001,0.001,-0.0009999999999999,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.002,-0.013,-0.005,-0.0049999999999998,0.005,-0.018,0.0039999999999999,-0.0010000000000003,0.001,0.0,-0.001,-0.001,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.008,-0.0419999999999999,-0.0209999999999999,0.006,-0.001,0.0109999999999999,0.011,-0.0010000000000003,0.001,0.001,-0.0019999999999999,-0.001,-0.001,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,-0.001,0.001,0.0,0.0,0.0,0.002,-0.002,0.0049999999999999,0.0,0.002,-0.002,-0.008,0.008,0.0,0.0,0.002,0.0039999999999999,-0.004,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.002,0.0,0.0089999999999999,-0.003,-0.001,0.002,0.004,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.002,0.0009999999999998,-0.003,-0.0019999999999999,0.0019999999999999,-0.0029999999999999,0.0,slow
0.001,0.003,0.0149999999999999,0.0039999999999999,-0.007,0.006,-0.0049999999999999,0.0,0.0,0.0,0.0,0.002,-0.001,0.0,0.0,0.0009999999999998,0.0,-0.002,0.0019999999999999,-0.001,0.0,slow
0.001,0.002,0.015,0.004,-0.006,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.001,-0.001,0.0,0.0,0.0,slow
0.0019999999999999,-0.001,0.005,-0.007,0.004,-0.003,0.004,0.0,0.0,0.001,0.001,0.0,-0.001,0.0,-0.001,0.0,0.002,0.0,0.0,0.0,0.0,slow
-0.001,-0.001,-0.012,-0.007,-0.006,0.007,-0.001,0.0,0.0,0.001,0.0,0.001,-0.001,0.0,-0.0029999999999999,-0.0010000000000003,0.001,0.0,0.0,0.0,0.0,slow
-0.004,-0.003,-0.016,0.014,-0.001,0.0,-0.0049999999999999,0.001,0.0,0.001,0.001,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
-0.002,-0.001,-0.011,0.012,0.005,-0.004,0.004,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0009999999999999,-0.005,0.0,0.001,0.0,0.0,0.001,0.0,slow
-0.0039999999999999,0.001,0.0,-0.0009999999999999,0.006,-0.004,0.0089999999999999,0.0,0.001,0.0,0.0,0.0,0.001,0.0,-0.0069999999999999,0.0009999999999998,0.0,0.0,-0.001,0.002,0.0,slow
0.0,0.0,0.0,-0.005,0.013,-0.012,-0.006,0.0009999999999999,0.001,0.001,-0.002,0.003,-0.002,0.0,-0.007,0.0,-0.001,0.001,-0.001,0.002,0.0,slow
0.0,0.0,0.0,-0.001,0.001,0.0,-0.001,0.002,0.002,0.0099999999999999,0.0279999999999999,0.004,-0.006,0.0109999999999999,-0.004,0.0,-0.001,0.0,-0.0019999999999999,0.002,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.002,0.003,0.018,-0.0049999999999999,-0.011,0.01,-0.001,-0.002,0.0,0.0,0.0,-0.002,0.0019999999999999,0.0,slow
0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.003,0.003,0.016,-0.005,-0.006,0.0069999999999998,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,-0.0009999999999998,0.003,0.0,-0.0009999999999999,0.003,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.001,0.001,-0.003,-0.008,-0.04,0.002,0.017,-0.015,0.005,0.009,-0.0009999999999998,0.0,0.001,0.002,0.001,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,slow
0.0,0.001,0.004,-0.006,0.016,-0.011,0.003,0.0,0.0,0.0,-0.001,0.005,-0.004,0.001,0.004,0.0,-0.003,0.001,0.001,-0.002,0.0,slow
0.004,0.012,0.035,0.02,-0.0909999999999999,0.0619999999999999,0.03,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.002,0.0009999999999998,-0.002,-0.003,0.001,-0.0029999999999999,0.0,slow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,-0.001,0.0,slow
